,Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
0,1528159719.0,mycotoxin,STELLAR - This Could be 3 rising valleys which breaks up,"




Jun 4




 STELLAR -3.32%  - This Could be 3 rising valleys which breaks up 
confirmed by not dropping below 0.28 and moving above 0.32






Jun 4





Comment:
					if STR  moves above .32 then it will move to .35

					
				






Jun 6





Comment:
					STR has its eye on the .35

					
				




",,77,0,1
1,1528230758.0,sergr951,Consolidacion abc,"
consolidación bajista, en formación onda c
",Long,17,0,1
2,1527750520.0,MidasTouchTrading,Stellar Lumens possible 2nd falling wedge,"
Not financial advice
",Long,47,2,2
3,1526117719.0,Dojistar2017,STRUSD; Bounce off more critical support,"
And what I suspect in my last analyses (XRPUSD) is already happening in this coin, STRUSD.  

After falling outside the  Bollinger Bands  and touching the more critical 61.8%  Fibonacci retracement  level market is trying to stabilize. If market can maintain at least a close near the open (0.3100) then a return to the  Bollinger  midline becomes likely (0.3950 currently). 

Such action does not imply a turn in sentiment but rather coling off of short-term oversold conditions. 

Note that market has, in a wider view, retraced 38.2% of the entire downmove since the high posted at around 0.9500 at the start of 2018. Bulls task is again, as in other coins, to set a clear higher low to improve the overal picture.
",,51,0,1
4,1525105290.0,ForecastCity,A New Trading Opportunity to Buy. TP3 hit with 136583902 profit.,"
STELLAR/DOLLAR 
New trading suggestion: 
*The price is in an up trend and we forecast the uptrend would continue.  
*There is possibility of temporary retracement to suggested support line (0.31), if so, traders can set orders based on Price Action and expect to reach short-term targets.  

Entry signal: 
Signal to enter the market occurs when the price comes to ""Buy zone"" then forms one of the reversal patterns, whether ""Hammer"" or ""Valley"", in other words,  
NO entry signal when the price comes to the zone BUT after any of reversal patterns is formed in the zone.  
To learn more about ""Entry signal"" and special version of our ""Price Action"" strategy FOLLOW our lessons: 




 
Trade Setup: 
We opened 7 BUY trade(s) @ 0.21919402(day close price) based on the reversal candle (  Hammer  ) & ( the  Bullish  Exit in  RSI  H4 ) at 03.18.2018.  




 
Total Profit: 136583902 
Closed trade(s): 51241794 Profit  
Open trade(s): 85342108 Profit  

Closed Profit: 
TP1 @ 0.31 touched at 04.15.2018 with 9080598 Profit.  
TP2 @ 0.40 touched at 04.20.2018 with 18080598 Profit.  
TP3 @ 0.46 touched at 04.29.2018 with 24080598 Profit.  
9080598 + 18080598 + 24080598 = 51241794 

Open Profit: 
Profit for one trade is 0.43254929(current price) - 0.21919402(open price) = 21335527 
4 trade(s) still open, therefore total profit for open trade(s) is 21335527 x 4 = 85342108 
All  SLs -1.15%  moved to Break-even point.  

Take Profits: 
TP4= @ 0.66  
TP5= @ 0.74  
TP6= @ 0.96  
TP7= Free  

Technical analysis: 
Stellar/Dollar is in an up trend and continuation of up trend is expected.  
The price is above the 21-Day WEMA which acts as a dynamic support.  
The  RSI  is at 67.
",Long,396,3,6
5,1523954530.0,ForecastCity,"STRUSD , weekly update:Total profit 55998744 in 30 days.!","




Apr 17




STELLAR/DOLLAR 
New trading suggestion: 
*The price is in a range bound, but we forecast the uptrend would begin.  
*There is still possibility of temporary retracement to suggested  support zone  (0.23 to 0.18), if so, traders can set orders based on Price Action and expect to reach short-term targets.  

Beginning of entry zone (0.23)  
Ending of entry zone (0.18)  

Entry signal: 
Signal to enter the market occurs when the price comes to ""Buy zone"" then forms one of the reversal patterns, whether ""Hammer"" or ""Trough"", in other words,  
NO entry signal when the price comes to the zone BUT after any of reversal patterns is formed in the zone.  
To learn more about ""Entry signal"" and special version of our ""Price Action"" strategy FOLLOW our lessons:  




 
Trade Setup: 
We opened 7 BUY trade(s) @ 0.21919402(day close price) based on the reversal candle (  Hammer  ) & ( the  Bullish  Exit in  RSI  H4 ) at 03.18.2018.  




 
Total Profit: 55998744  
Closed trade(s): 9080598 Profit  
Open trade(s): 46918146 Profit  

Closed Profit: 
TP1 @ 0.31 touched at 04.15.2018 with 9080598 Profit.  

Open Profit: 
Profit for one trade is 0.29739093(current price) - 0.21919402(open price) = 7819691  
6 trade(s) still open, therefore total profit for open trade(s) is 7819691 x 6 = 46918146  
All  SLs -1.15%  -2.14% moved to Break-even point.  

Take Profits: 
TP2= @ 0.40 
TP3= @ 0.46 
TP4= @ 0.66 
TP5= @ 0.74 
TP6= @ 0.96 
TP7= Free  

Technical analysis: 
Stellar/Dollar is in a range bound and Beginning of up trend is expected.  
The price is above the 21-Day WEMA which acts as a dynamic support.  
The  RSI  is at 65.






Apr 21





Trade active:
					STRUSD , weekly update:Total profit 113675196 in 34 days.! 






STELLAR/DOLLAR 
New trading suggestion: 
*The price is in a range bound, but we forecast the uptrend would begin.  
*There is still possibility of temporary retracement to suggested support zone (0.23 to 0.18), if so, traders can set orders based on Price Action and expect to reach short-term targets.  

Beginning of entry zone (0.23)  
Ending of entry zone (0.18)  

Entry signal: 
Signal to enter the market occurs when the price comes to ""Buy zone"" then forms one of the reversal patterns, whether ""Hammer"" or ""Valley"", in other words,  
NO entry signal when the price comes to the zone BUT after any of reversal patterns is formed in the zone.  
To learn more about ""Entry signal"" and special version of our ""Price Action"" strategy FOLLOW our lessons: 




 
Trade Setup: 
We opened 7 BUY trade(s) @ 0.21919402(day close price) based on the reversal candle ( Hammer ) & ( the Bullish Exit in RSI H4 ) at 03.18.2018.  




 
Total Profit: 113675196 
Closed trade(s): 27161196 Profit  
Open trade(s): 86514000 Profit  

Closed Profit: 
TP1 @ 0.31 touched at 04.15.2018 with 9080598 Profit.  
TP2 @ 0.40 touched at 04.20.2018 with 18080598 Profit.  
9080598 + 18080598 = 27161196 

Open Profit:  
Profit for one trade is 0.39222202(current price) - 0.21919402(open price) = 17302800 
5 trade(s) still open, therefore total profit for open trade(s) is 17302800 x 5 = 86514000 
All SLs moved to Break-even point.  

Take Profits:  
TP3= @ 0.46  
TP4= @ 0.66  
TP5= @ 0.74  
TP6= @ 0.96  
TP7= Free  

Technical analysis:  
Stellar/Dollar is in a range bound and Beginning of up trend is expected.  
The price is above the 21-Day WEMA which acts as a dynamic support.  
The RSI is at 78.

					
				




",Long,483,2,12
6,1523513734.0,isnarain,Very Bullish break!,"
If we break that second beutiful barrier, it'll sky rocket
",,44,0,3
7,1522689916.0,HiTech,Stellar Could Grow x2,"




Apr 2




 Stellar -3.32%  continues to move within the  descending channel  producing lower lows and lower highs. Trend remains  bearish  while price formed the low at $0.15.  

The most recent bounce of the upper  trendline  of the  descending channel  was on 28th of May and since then price has formed the resistance at 0.23. In order for STR/USD to start moving higher $0.23 resistance must be broken with a daily close above that price. 

It that happens,  Stellar -3.32%  is likely to start correcting upwards and potentially double in value, as the next strong resistance is seen at 88.6%  Fibonacci retracement , that is $0.44. 

On the other hand if resistance will be rejected, yet another wave down could be expected towards previously established low at $0.15 or a psychological support at $0.1






Apr 18





Comment:
					Stellar breaking above second resistance

					
				






Apr 19





Comment:
					Almost perfect prediction :)

					
				






May 14





Trade closed: target reached





",Long,862,4,21
8,1522401474.0,nageh82,"str tether, could this happen?","
 str 0.00%  tether, could this happen? just inquire.
",,60,0,3
9,1521125929.0,ForecastCity,"STELLAR. New Buy Zone, Target & New Buying Opportunity in STRUSD","




Mar 15




Technical analysis: 
. STELLAR/DOLLAR is in a down trend and Beginning of up trend is expected.  
. The price is below the 21-Day WEMA which acts as a dynamic resistance.  
. The  RSI  is at 30.  

Trading suggestion: 
Although current trend is downtrend, but we forecast a uptrend wave would begin in Midterm. 
Price is in the Buy Zone (0.23 to 0.18), we would set orders based on Price Action and expect to reach short-term targets.  

. Beginning of entry zone (0.23)  
. Ending of entry zone (0.18)  

Entry signal: 
Signal to enter the market occurs when the price comes to ""Buy zone"" then forms one of the reversal patterns, whether ""Hammer"" or ""Trough"", in other words,  
NO entry signal when the price comes to the zone BUT after any of reversal patterns is formed in the zone.  
To learn more about ""Entry signal"" and special version of our ""Price Action"" strategy FOLLOW our lessons: 




 
(We have started to prepare these lessons in TradingView. If you want us to continue, give us feedbacks!) 

Take Profits: 
TP1= @ 0.31 
TP2= @ 0.40 
TP3= @ 0.46 
TP4= @ 0.66 
TP5= @ 0.74 
TP6= @ 0.96 
TP7= Free 










Apr 17





Trade active:
					STRUSD , weekly update:Total profit 55998744 in 30 days.! 












May 1





Trade active:
					A New Trading Opportunity to Buy. TP3 hit with 136583902 profit. 












May 1





Trade active:
					A New Trading Opportunity to Buy. TP3 hit with 136583902 profit. 










",Long,1093,7,21
10,1527839772.0,DocAMG,Stellar Lumen Possibilities,"




Jun 1




I love this coin and I hope It takes over XRP real soon. It looks like we are about finished with Wave 4 correction and currently in subwave 2 of greater wave 5 which has the potential to go above $1.00 or may be more. We are currently forming the handle of a Large cup formation. The handle can also be seen as the right shoulder of a large Inverted  H&S . The downside potential is 0.15c which will probably be in play if  BTC -1.72%  spoils the party (high probability). 

Good luck  

This is not a financial advice. Trade according to your own risk/rewards appetite.






Jun 1





Comment:
					MACD has a bullish crossover happening on the daily. I am not a big fan of MACD but it is a buy signal for me. Also on the weekly we had a doji formation.  

Again my only concern is the BTC movement. So I will be keeping a close eye on it as I trade.

					
				






Jun 3





Comment:
					Stop Loss moved to $0.30 to take some profits. Position opened at $0.26. Will re-buy on the dip or if BTC crosses 7800 and stable. There might be a double bottom at $0.25 to start the next rally.

					
				




",,104,1,3
